steps,reward,ego_speed,network_speed
39500,-94.39263659690226,7.583020766160161,18.25001819899348
40000,-97.08438964718039,6.672100094388152,18.646865673041113
40500,-120.11320315575382,8.003441264005348,19.634117458788843
41000,-92.31273761589087,8.588222631130046,16.879514933055056
41500,-94.91116575599621,6.752820509004051,18.426777463477077
42000,-46.13008445724548,6.86021477401468,18.98533660782175
42500,-95.85854839690191,6.851614837030344,18.43218382101276
43000,-95.33190508107198,6.737939727816969,18.89320652570996
43500,-101.16055074916397,7.728652883280099,17.666486667834985
44000,-102.30981629282704,7.874471882654237,19.847636248602054
44500,-178.30043178483479,9.111115497280027,17.48834236110282
45000,-69.25311437617418,7.290533458579727,20.201163443692828
45500,-71.43426356876725,6.653416638968766,20.555518973367903
46000,-98.24344780587941,8.122173248713644,18.797510439634024
46500,-73.50874292741588,6.789750023102089,18.872168461095693
47000,-96.39164328722957,6.6522237836139695,17.52204574160168
47500,-100.67847261006791,6.617528751817222,19.693503018566226
48000,-20.299769100147984,7.835895860340307,19.235266087159047
48500,-71.0822535613055,7.048367424055931,19.079374375971454
49000,-46.8951359573626,5.934128973422009,19.192202447496996
49500,-123.7395753513176,6.773710187440274,17.122542311453103
50000,-120.38568454378021,7.39581442970087,17.570555353468876
50500,-94.79724632505362,7.794664866630801,19.525123910454962
51000,-118.99862552466018,7.557858161926009,19.566672275308743
51500,-120.02387709009984,7.220045417450953,19.533027638931067
52000,-119.59425534817233,8.110807365624117,17.74891082540308
52500,-95.78037768291185,7.1429115005565125,18.043999125067547
53000,-96.22371067111823,6.50171423456571,18.899248589721367
53500,-95.25609038765258,7.023488806599804,16.517487324331658
54000,-95.07921709980934,7.486161153489803,18.174357333475232
54500,-94.8361650645459,7.409584410768004,18.08890451798595
55000,-96.66223754948415,6.30047695271443,17.990179447901557
55500,-95.93708702346024,6.382527004009642,17.959844484920886
56000,-96.49677384534077,6.137761904778021,20.184595412655085
56500,-92.53113760005006,8.593384682886114,17.273526214670223
